client,block,t,tprime,eta_min,eta_max,eta_min_norm,eta_max_norm,sigma,eps,width_t,width_tprime
0,4,0,1,21.941936492919922,53.8555793762207,0.9697057554067655,2.380102836353502,52.744510650634766,34.22989273071289,31.981149673461914,31.97812843322754
0,0,0,1,42.62540817260742,118.73373413085938,0.666022002696991,1.8552145957946777,100.2563247680664,0.1025373712182045,nan,nan
0,1,0,1,70.09095764160156,194.64462280273438,1.0951712131500244,3.0413222312927246,167.02719116210938,0.07933075726032257,11.324350357055664,11.324061393737793
0,2,0,1,44.91395950317383,112.02213287353516,0.992467666707256,2.4753628061830364,100.70042419433594,8.704761505126953,15.989622116088867,15.988496780395508
0,3,0,1,32.02449035644531,77.2498779296875,1.000765323638916,2.4140586853027344,68.3001937866211,36.926063537597656,22.619239807128906,22.61790657043457
0,4,0,1,22.29840087890625,51.38803482055664,0.9854594044431675,2.271051743341627,50.958011627197266,32.0562744140625,31.980972290039062,31.978010177612305
0,0,0,1,42.78034591674805,117.52305603027344,0.6684429049491882,1.8362977504730225,99.80365753173828,0.11789537966251373,nan,nan
0,1,0,1,70.48368072509766,187.39959716796875,1.1013075113296509,2.9281187057495117,160.35525512695312,0.07777388393878937,11.32418441772461,11.32398509979248
0,2,0,1,45.360511779785156,103.17613983154297,1.0023351711743236,2.279892129110484,94.50393676757812,9.536767959594727,15.989429473876953,15.988393783569336
0,3,0,1,32.6222038269043,67.98187255859375,1.0194438695907593,2.1244335174560547,61.39320755004883,32.995582580566406,22.619102478027344,22.617822647094727
0,4,0,1,22.43815803527832,48.095909118652344,0.9916358565050449,2.125558967820686,49.31403732299805,30.686403274536133,31.98079490661621,31.97789192199707
0,0,0,1,42.74178695678711,116.23085021972656,0.6678404211997986,1.8161070346832275,98.74987030029297,0.09305981546640396,nan,nan
0,1,0,1,69.72200775146484,184.12281799316406,1.0894063711166382,2.8769190311431885,158.00953674316406,0.0685574933886528,11.324037551879883,11.323975563049316
0,2,0,1,45.39004898071289,99.67756652832031,1.0029878572703632,2.2025838507608912,92.67572784423828,8.348956108093262,15.989255905151367,15.988358497619629
0,3,0,1,32.587947845458984,67.3593521118164,1.0183733701705933,2.1049797534942627,60.145423889160156,30.8989315032959,22.618972778320312,22.617774963378906
0,4,0,1,22.723949432373047,47.37774658203125,1.0042661711856986,2.093820367843254,47.64789581298828,30.973968505859375,31.980627059936523,31.977785110473633
0,0,0,1,43.01844787597656,117.2518081665039,0.6721632480621338,1.8320595026016235,98.80814361572266,0.13358193635940552,nan,nan
0,1,0,1,71.18827819824219,189.89779663085938,1.1123168468475342,2.9671530723571777,163.97616577148438,0.08832842856645584,11.323946952819824,11.32399845123291
0,2,0,1,45.6558837890625,108.60503387451172,1.0088620321347206,2.3998548726144353,98.34430694580078,8.900686264038086,15.989120483398438,15.988349914550781
0,3,0,1,33.06074905395508,71.65611267089844,1.0331484079360962,2.239253520965576,63.1566276550293,35.64570236206055,22.61886978149414,22.61774444580078
0,4,0,1,22.48777198791504,47.69047927856445,0.9938285041519757,2.107641330994341,47.64638900756836,31.22800064086914,31.9804630279541,31.977680206298828
0,0,0,1,42.61212921142578,117.34805297851562,0.6658145189285278,1.8335633277893066,99.38019561767578,0.0924294963479042,nan,nan
0,1,0,1,71.22380828857422,187.5199737548828,1.1128720045089722,2.929999589920044,160.7585906982422,0.07145338505506516,11.323822021484375,11.324020385742188
0,2,0,1,46.189292907714844,101.56885528564453,1.0206488197892771,2.2443758228073234,93.84374237060547,9.632169723510742,15.988972663879395,15.988347053527832
0,3,0,1,32.609561920166016,72.85797119140625,1.019048810005188,2.2768115997314453,61.76218795776367,32.15829086303711,22.618762969970703,22.617713928222656
0,4,0,1,22.495521545410156,47.417564392089844,0.9941709894429752,2.095580083062281,48.92124938964844,30.879852294921875,31.980304718017578,31.97757911682129
0,0,0,1,42.67115783691406,117.96160888671875,0.6667368412017822,1.8431501388549805,99.70008850097656,0.10842719674110413,nan,nan
0,1,0,1,70.63666534423828,187.67674255371094,1.1036978960037231,2.9324491024017334,161.03997802734375,0.07502831518650055,11.323740005493164,11.324028968811035
0,2,0,1,45.717750549316406,101.55883026123047,1.0102291073130198,2.24415429897155,93.83662414550781,10.069989204406738,15.988859176635742,15.98832893371582
0,3,0,1,32.41802978515625,69.27278137207031,1.0130634307861328,2.1647744178771973,60.467796325683594,33.092063903808594,22.618669509887695,22.617677688598633
0,4,0,1,22.866477966308594,44.64992141723633,1.0105651019893487,1.9732663883483919,45.47519302368164,31.227344512939453,31.980154037475586,31.977481842041016
0,0,0,1,42.92202377319336,118.25873565673828,0.6706566214561462,1.8477927446365356,99.23278045654297,0.10019150376319885,nan,nan
0,1,0,1,70.7124252319336,189.49778747558594,1.1048816442489624,2.9609029293060303,162.53504943847656,0.07067017257213593,11.323707580566406,11.324049949645996
0,2,0,1,45.84029769897461,103.09352111816406,1.012937042329845,2.278066496220386,93.00785827636719,9.224523544311523,15.988788604736328,15.988326072692871
0,3,0,1,33.06293487548828,71.7747573852539,1.0332167148590088,2.2429611682891846,60.725830078125,33.54985809326172,22.618600845336914,22.61764907836914
0,4,0,1,22.141944885253906,45.021480560302734,0.9785449610638642,1.989687137703024,47.96162033081055,29.822839736938477,31.980012893676758,31.977386474609375
0,0,0,1,42.81366729736328,117.64552307128906,0.6689635515213013,1.8382112979888916,98.57598114013672,0.1373545527458191,nan,nan
0,1,0,1,71.61296844482422,188.1372833251953,1.1189526319503784,2.9396450519561768,161.98529052734375,0.06872227042913437,11.323689460754395,11.324082374572754
0,2,0,1,45.7552604675293,104.21469116210938,1.011057967235835,2.3028410881246657,94.10820007324219,9.615571022033691,15.988734245300293,15.988329887390137
0,3,0,1,32.262203216552734,71.58118438720703,1.008193850517273,2.2369120121002197,60.33236312866211,33.42182922363281,22.618539810180664,22.61762237548828
0,4,0,1,23.03615951538086,44.79209899902344,1.018064037863801,1.9795498091117898,46.56806182861328,29.88011932373047,31.979877471923828,31.977296829223633
0,0,0,1,42.765708923339844,117.920166015625,0.6682142019271851,1.8425025939941406,100.30286407470703,0.10723455250263214,nan,nan
0,1,0,1,70.67953491210938,189.49267578125,1.104367733001709,2.9608230590820312,162.71881103515625,0.08799463510513306,11.323657989501953,11.324108123779297
0,2,0,1,46.15065383911133,103.47417449951172,1.0197950089321435,2.286477827071402,94.43875885009766,8.641822814941406,15.988670349121094,15.98833179473877
0,3,0,1,32.57466506958008,70.30381774902344,1.0179582834243774,2.1969943046569824,60.63041305541992,33.45096206665039,22.618480682373047,22.617595672607422
0,4,0,1,22.697847366333008,45.5934944152832,1.0031126119419553,2.0149668174398583,47.11894607543945,30.077104568481445,31.97974967956543,31.977205276489258
0,0,0,1,42.64987564086914,118.31657409667969,0.6664043068885803,1.8486964702606201,99.32511138916016,0.09380326420068741,nan,nan
0,1,0,1,71.32231140136719,188.93838500976562,1.1144111156463623,2.952162265777588,161.7648468017578,0.06926152110099792,11.323648452758789,11.324128150939941
0,2,0,1,46.925601959228516,101.52952575683594,1.0369191048947257,2.243506754791029,94.18473052978516,9.792189598083496,15.988633155822754,15.988330841064453
0,3,0,1,33.192909240722656,69.824951171875,1.037278413772583,2.1820297241210938,59.55012893676758,34.3655891418457,22.618431091308594,22.61756706237793
0,4,0,1,22.841800689697266,45.3021125793457,1.0094745101372808,2.002089437933234,46.59298324584961,30.45652198791504,31.979633331298828,31.97711753845215
0,0,0,1,42.42241287231445,116.63892364501953,0.6628502011299133,1.8224831819534302,99.36834716796875,0.11373233050107956,nan,nan
0,1,0,1,71.31450653076172,186.980712890625,1.1142891645431519,2.9215736389160156,160.2828826904297,0.08818239718675613,11.323653221130371,11.324135780334473
0,2,0,1,46.802635192871094,100.717041015625,1.0342018975712284,2.2255532088497523,93.55662536621094,10.533002853393555,15.988609313964844,15.988319396972656
0,3,0,1,32.993072509765625,69.42179870605469,1.0310335159301758,2.169431209564209,60.069942474365234,31.86621856689453,22.61838722229004,22.61753273010254
0,4,0,1,23.662389755249023,45.943336486816406,1.0457397659384797,2.0304277987602006,47.9644889831543,30.812170028686523,31.97951889038086,31.97702980041504
0,0,0,1,42.63226318359375,117.09708404541016,0.6661291122436523,1.8296419382095337,99.40182495117188,0.09644419699907303,nan,nan
0,1,0,1,71.27277374267578,188.0686798095703,1.113637089729309,2.938573122024536,161.27955627441406,0.07602398842573166,11.323648452758789,11.324182510375977
0,2,0,1,45.96513748168945,102.2170181274414,1.01569563785858,2.2586983334556896,93.1837158203125,9.309735298156738,15.988579750061035,15.988340377807617
0,3,0,1,32.87250518798828,71.62444305419922,1.0272657871246338,2.2382638454437256,60.31037139892578,32.89583206176758,22.618345260620117,22.617515563964844
0,4,0,1,23.529930114746094,44.847347259521484,1.0398858215614075,1.981991460339723,46.518775939941406,29.837196350097656,31.979412078857422,31.976947784423828
0,0,0,1,42.7225227355957,116.66385650634766,0.6675394177436829,1.8228727579116821,99.04969024658203,0.1034596860408783,nan,nan
0,1,0,1,70.85625457763672,187.1031036376953,1.1071289777755737,2.9234859943389893,160.07736206054688,0.06480167806148529,11.323673248291016,11.324187278747559
0,2,0,1,46.56195068359375,101.428466796875,1.0288834710513357,2.2412736461695277,93.8964614868164,8.642853736877441,15.988571166992188,15.988327980041504
0,3,0,1,33.366966247558594,70.65686798095703,1.042717695236206,2.2080271244049072,60.13528823852539,33.97322082519531,22.61830711364746,22.617481231689453
0,4,0,1,23.14999008178711,44.303688049316406,1.0230946857020613,1.9579648907028147,47.74412536621094,29.74449348449707,31.97930908203125,31.976865768432617
0,0,0,1,42.60398483276367,117.3664779663086,0.6656872630119324,1.8338512182235718,99.64134979248047,0.12660115957260132,nan,nan
0,1,0,1,70.91919708251953,187.1637420654297,1.1081124544143677,2.924433469772339,160.35939025878906,0.0714295282959938,11.323678016662598,11.324206352233887
0,2,0,1,45.85285949707031,100.04280090332031,1.0132146214741375,2.2106544664885455,93.69295501708984,9.758460998535156,15.98854923248291,15.988329887390137
0,3,0,1,32.62001419067383,70.31305694580078,1.0193754434585571,2.1972830295562744,59.70543670654297,32.523658752441406,22.618267059326172,22.617456436157227
0,4,0,1,23.340089797973633,44.53685760498047,1.0314959856031318,1.9682696265763342,47.527976989746094,31.144243240356445,31.97920799255371,31.97678565979004
0,0,0,1,42.569007873535156,117.30451202392578,0.6651407480239868,1.8328830003738403,99.8170394897461,0.08857129514217377,nan,nan
0,1,0,1,71.05343627929688,186.57308959960938,1.1102099418640137,2.9152045249938965,159.9763946533203,0.06344398111104965,11.32366943359375,11.324237823486328
0,2,0,1,45.787296295166016,99.28742218017578,1.011765865703424,2.193962797191685,94.30912780761719,8.269488334655762,15.988519668579102,15.988340377807617
0,3,0,1,32.5059928894043,69.26531219482422,1.0158122777938843,2.164541006088257,59.83539581298828,30.79248046875,22.61822509765625,22.617433547973633
0,4,0,1,23.10896110534668,44.352195739746094,1.0212814439854256,1.9601086480054728,48.16862487792969,29.93009376525879,31.97911262512207,31.976709365844727
0,0,0,1,42.92719268798828,117.67301177978516,0.6707373857498169,1.838640809059143,99.73383331298828,0.08704064041376114,nan,nan
0,1,0,1,70.41702270507812,188.86282348632812,1.1002659797668457,2.950981616973877,161.78439331054688,0.07517161965370178,11.323721885681152,11.324249267578125
0,2,0,1,45.60810470581055,100.41027069091797,1.0078062535795227,2.218774478322654,93.76923370361328,10.009808540344238,15.988541603088379,15.988335609436035
0,3,0,1,31.885345458984375,71.19818878173828,0.9964170455932617,2.2249433994293213,60.28266143798828,34.04781723022461,22.61820411682129,22.61740493774414
0,4,0,1,23.098970413208008,44.398162841796875,1.0208399136004256,1.962140126103698,47.46953201293945,30.341983795166016,31.979021072387695,31.976633071899414
0,0,0,1,42.77536392211914,117.05477142333984,0.6683650612831116,1.828980803489685,100.2325210571289,0.10015644133090973,nan,nan
0,1,0,1,70.45256805419922,186.67311096191406,1.1008213758468628,2.9167673587799072,159.8030242919922,0.07616643607616425,11.323718070983887,11.324271202087402
0,2,0,1,46.187950134277344,100.50165557861328,1.0206191484079254,2.220793818128508,94.10890197753906,9.61979866027832,15.98851490020752,15.988340377807617
0,3,0,1,32.61600875854492,69.4749755859375,1.0192502737045288,2.171092987060547,60.97834014892578,33.006561279296875,22.618162155151367,22.617382049560547
0,4,0,1,22.18838119506836,44.5902099609375,0.9805971754115567,1.9706274898694276,48.117740631103516,29.951147079467773,31.97892951965332,31.9765567779541
0,0,0,1,42.915470123291016,117.37879943847656,0.6705542206764221,1.8340437412261963,99.8687515258789,0.09309259802103043,nan,nan
0,1,0,1,71.40914916992188,188.0340576171875,1.1157679557800293,2.9380321502685547,161.2571258544922,0.07553739845752716,11.323747634887695,11.324289321899414
0,2,0,1,45.804622650146484,102.32710266113281,1.0121487276752972,2.2611308809643442,93.59222412109375,9.259519577026367,15.98852252960205,15.98834228515625
0,3,0,1,32.376365661621094,69.91754913330078,1.0117614269256592,2.1849234104156494,59.376895904541016,32.595726013183594,22.618135452270508,22.617355346679688
0,4,0,1,23.654905319213867,44.35626983642578,1.045408997471366,1.9602886993423112,47.67053985595703,30.6668701171875,31.978845596313477,31.976484298706055
0,0,0,1,42.89299392700195,118.19428253173828,0.6702030301094055,1.8467856645584106,99.3408203125,0.11465484648942947,nan,nan
0,1,0,1,70.69890594482422,189.23162841796875,1.1046704053878784,2.9567441940307617,162.45425415039062,0.07952965795993805,11.323756217956543,11.32431411743164
0,2,0,1,46.02070617675781,100.74864196777344,1.0169235441430962,2.226251497835881,93.23247528076172,9.387067794799805,15.988511085510254,15.988348960876465
0,3,0,1,32.92756271362305,71.44981384277344,1.0289863348007202,2.23280668258667,60.12480926513672,32.34598159790039,22.618099212646484,22.617332458496094
0,4,0,1,23.703096389770508,44.95839309692383,1.0475387620203187,1.9868990393803314,47.23530960083008,30.40019416809082,31.978759765625,31.976411819458008
0,0,0,1,42.61186599731445,117.26251983642578,0.6658104062080383,1.8322268724441528,99.13836669921875,0.11235470324754715,nan,nan
0,1,0,1,70.8481674194336,187.0317840576172,1.10700261592865,2.9223716259002686,160.49510192871094,0.061517056077718735,11.323769569396973,11.32433032989502
0,2,0,1,45.740970611572266,100.30844116210938,1.0107422030467916,2.2165243423743544,93.2925796508789,8.391739845275879,15.988502502441406,15.988349914550781
0,3,0,1,32.6671028137207,70.43932342529297,1.020846962928772,2.2012288570404053,59.22780227661133,32.198909759521484,22.61806297302246,22.617305755615234
0,4,0,1,23.843448638916016,44.22660827636719,1.053741513715667,1.9545584138187702,48.72746276855469,31.032329559326172,31.97867774963379,31.976343154907227
0,0,0,2,41.24067687988281,120.45845794677734,0.644385576248169,1.882163405418396,111.21121215820312,0.10168863087892532,nan,nan
0,1,0,2,70.38275146484375,208.50125122070312,1.0997304916381836,3.2578320503234863,186.59803771972656,0.08818509429693222,11.32563304901123,11.324606895446777
0,2,0,2,43.161949157714844,124.42611694335938,0.9537533418327862,2.7494547202299935,112.93032836914062,11.763111114501953,15.991000175476074,15.9885892868042
0,3,0,2,30.941417694091797,93.12886810302734,0.9669193029403687,2.9102771282196045,84.55978393554688,44.3609733581543,22.620241165161133,22.617412567138672
0,4,0,2,20.584674835205078,72.19239044189453,0.9097226977808492,3.1904830519706575,67.7025375366211,49.293243408203125,31.981918334960938,31.976295471191406
0,0,0,2,41.858116149902344,114.301025390625,0.6540330648422241,1.7859535217285156,113.51393127441406,0.10316123813390732,nan,nan
0,1,0,2,71.7619400024414,198.6010284423828,1.121280312538147,3.1031410694122314,185.17477416992188,0.07085347920656204,11.325325965881348,11.324488639831543
0,2,0,2,44.400882720947266,120.1703109741211,0.9811301644578254,2.6554138058467878,107.26864624023438,11.164576530456543,15.990666389465332,15.988408088684082
0,3,0,2,32.932918548583984,87.3414077758789,1.0291537046432495,2.729418992996216,78.1858139038086,37.40024948120117,22.619979858398438,22.617277145385742
0,4,0,2,21.210573196411133,65.84044647216797,0.937383758752246,2.909764136051242,62.3105583190918,45.57439041137695,31.981698989868164,31.976150512695312
0,0,0,2,42.50837707519531,115.98323822021484,0.6641933917999268,1.812238097190857,114.624755859375,0.11690396815538406,nan,nan
0,1,0,2,72.08647918701172,190.5816192626953,1.126351237297058,2.9778378009796143,188.88272094726562,0.1061292216181755,11.325032234191895,11.324490547180176
0,2,0,2,45.63556671142578,111.5916748046875,1.0084130839043826,2.465850936823704,105.15072631835938,12.440535545349121,15.9903564453125,15.988351821899414
0,3,0,2,32.01361083984375,74.8980941772461,1.0004253387451172,2.3405654430389404,75.00308227539062,33.36386489868164,22.61975860595703,22.617219924926758
0,4,0,2,22.59059715270996,53.72565460205078,0.9983727773584203,2.374360918299772,52.36328887939453,35.33687973022461,31.981508255004883,31.976030349731445
0,0,0,2,41.540626525878906,117.87902069091797,0.6490722894668579,1.8418596982955933,111.8701400756836,0.12612923979759216,nan,nan
0,1,0,2,70.8177719116211,193.7475128173828,1.1065276861190796,3.0273048877716064,185.41107177734375,0.09251584857702255,11.324789047241211,11.324551582336426
0,2,0,2,44.58369827270508,108.91820526123047,0.9851698555938976,2.406775047965136,103.1798324584961,10.756802558898926,15.990084648132324,15.988353729248047
0,3,0,2,31.750532150268555,76.29460906982422,0.9922041296958923,2.384206533432007,72.79336547851562,29.710189819335938,22.619569778442383,22.61719512939453
0,4,0,2,21.602476119995117,52.110233306884766,0.9547035846793128,2.3029687087819566,49.04021072387695,32.94405746459961,31.9813289642334,31.97591781616211
0,0,0,2,43.33115768432617,118.96427917480469,0.6770493388175964,1.8588168621063232,112.00212860107422,0.1125400960445404,nan,nan
0,1,0,2,71.7597427368164,191.4007110595703,1.1212459802627563,2.990636110305786,183.38768005371094,0.08240977674722672,11.324549674987793,11.32460880279541
0,2,0,2,44.94834518432617,104.5335464477539,0.9932274900922103,2.3098868610839287,102.60066223144531,11.680334091186523,15.98984146118164,15.988362312316895
0,3,0,2,32.43291473388672,71.13865661621094,1.01352858543396,2.223083019256592,71.24916076660156,31.0070858001709,22.619394302368164,22.617176055908203
0,4,0,2,21.941936492919922,53.8555793762207,0.9697057554067655,2.380102836353502,50.493370056152344,33.96660232543945,31.981149673461914,31.975807189941406
0,0,0,2,42.62540817260742,118.73373413085938,0.666022002696991,1.8552145957946777,111.59860229492188,0.1375247836112976,nan,nan
0,1,0,2,70.09095764160156,194.64462280273438,1.0951712131500244,3.0413222312927246,183.57406616210938,0.1056559607386589,11.324350357055664,11.324661254882812
0,2,0,2,44.91395950317383,112.02213287353516,0.992467666707256,2.4753628061830364,101.27196502685547,11.871126174926758,15.989622116088867,15.988371849060059
0,3,0,2,32.02449035644531,77.2498779296875,1.000765323638916,2.4140586853027344,71.38827514648438,32.212799072265625,22.619239807128906,22.61715316772461
0,4,0,2,22.29840087890625,51.38803482055664,0.9854594044431675,2.271051743341627,49.87080764770508,33.65465545654297,31.980972290039062,31.975698471069336
0,0,0,2,42.78034591674805,117.52305603027344,0.6684429049491882,1.8362977504730225,111.82046508789062,0.11595549434423447,nan,nan
0,1,0,2,70.48368072509766,187.39959716796875,1.1013075113296509,2.9281187057495117,184.01454162597656,0.08255752176046371,11.32418441772461,11.324727058410645
0,2,0,2,45.360511779785156,103.17613983154297,1.0023351711743236,2.279892129110484,102.3332748413086,9.882522583007812,15.989429473876953,15.988396644592285
0,3,0,2,32.6222038269043,67.98187255859375,1.0194438695907593,2.1244335174560547,70.5798568725586,30.162548065185547,22.619102478027344,22.617143630981445
0,4,0,2,22.43815803527832,48.095909118652344,0.9916358565050449,2.125558967820686,47.9976806640625,31.264204025268555,31.98079490661621,31.975595474243164
0,0,0,2,42.74178695678711,116.23085021972656,0.6678404211997986,1.8161070346832275,112.64038848876953,0.1177363321185112,nan,nan
0,1,0,2,69.72200775146484,184.12281799316406,1.0894063711166382,2.8769190311431885,185.7568359375,0.08184754103422165,11.324037551879883,11.324806213378906
0,2,0,2,45.39004898071289,99.67756652832031,1.0029878572703632,2.2025838507608912,102.63141632080078,10.34206485748291,15.989255905151367,15.988432884216309
0,3,0,2,32.587947845458984,67.3593521118164,1.0183733701705933,2.1049797534942627,71.56182098388672,29.95397186279297,22.618972778320312,22.617137908935547
0,4,0,2,22.723949432373047,47.37774658203125,1.0042661711856986,2.093820367843254,48.209129333496094,31.088953018188477,31.980627059936523,31.975492477416992
0,0,0,2,43.01844787597656,117.2518081665039,0.6721632480621338,1.8320595026016235,111.82301330566406,0.1196553185582161,nan,nan
0,1,0,2,71.18827819824219,189.89779663085938,1.1123168468475342,2.9671530723571777,184.099609375,0.08531954884529114,11.323946952819824,11.324857711791992
0,2,0,2,45.6558837890625,108.60503387451172,1.0088620321347206,2.3998548726144353,102.56378173828125,10.089300155639648,15.989120483398438,15.988448143005371
0,3,0,2,33.06074905395508,71.65611267089844,1.0331484079360962,2.239253520965576,72.43809509277344,30.473190307617188,22.61886978149414,22.61712074279785
0,4,0,2,22.48777198791504,47.69047927856445,0.9938285041519757,2.107641330994341,47.59511947631836,30.872093200683594,31.9804630279541,31.97538948059082
0,0,0,2,42.61212921142578,117.34805297851562,0.6658145189285278,1.8335633277893066,112.18751525878906,0.110635906457901,nan,nan
0,1,0,2,71.22380828857422,187.5199737548828,1.1128720045089722,2.929999589920044,182.9872589111328,0.08673688769340515,11.323822021484375,11.324925422668457
0,2,0,2,46.189292907714844,101.56885528564453,1.0206488197892771,2.2443758228073234,102.15058898925781,11.734514236450195,15.988972663879395,15.988484382629395
0,3,0,2,32.609561920166016,72.85797119140625,1.019048810005188,2.2768115997314453,70.85840606689453,30.243515014648438,22.618762969970703,22.61711311340332
0,4,0,2,22.495521545410156,47.417564392089844,0.9941709894429752,2.095580083062281,48.072044372558594,30.33580207824707,31.980304718017578,31.975292205810547
0,0,0,2,42.67115783691406,117.96160888671875,0.6667368412017822,1.8431501388549805,113.5938949584961,0.10244341194629669,nan,nan
0,1,0,2,70.63666534423828,187.67674255371094,1.1036978960037231,2.9324491024017334,184.9115753173828,0.07997574657201767,11.323740005493164,11.324978828430176
0,2,0,2,45.717750549316406,101.55883026123047,1.0102291073130198,2.24415429897155,103.0264892578125,12.349930763244629,15.988859176635742,15.988504409790039
0,3,0,2,32.41802978515625,69.27278137207031,1.0130634307861328,2.1647744178771973,71.15528106689453,30.46295166015625,22.618669509887695,22.617101669311523
0,4,0,2,22.866477966308594,44.64992141723633,1.0105651019893487,1.9732663883483919,47.567874908447266,30.486652374267578,31.980154037475586,31.975194931030273
0,0,0,2,42.92202377319336,118.25873565673828,0.6706566214561462,1.8477927446365356,111.94190216064453,0.11231836676597595,nan,nan
0,1,0,2,70.7124252319336,189.49778747558594,1.1048816442489624,2.9609029293060303,184.52545166015625,0.10086550563573837,11.323707580566406,11.325041770935059
0,2,0,2,45.84029769897461,103.09352111816406,1.012937042329845,2.278066496220386,102.92033386230469,11.107706069946289,15.988788604736328,15.988533973693848
0,3,0,2,33.06293487548828,71.7747573852539,1.0332167148590088,2.2429611682891846,71.44361877441406,31.79493522644043,22.618600845336914,22.617095947265625
0,4,0,2,22.141944885253906,45.021480560302734,0.9785449610638642,1.989687137703024,47.622798919677734,30.446514129638672,31.980012893676758,31.9751033782959
0,0,0,2,42.81366729736328,117.64552307128906,0.6689635515213013,1.8382112979888916,113.17301940917969,0.10277623683214188,nan,nan
0,1,0,2,71.61296844482422,188.1372833251953,1.1189526319503784,2.9396450519561768,183.5282745361328,0.09800737351179123,11.323689460754395,11.325096130371094
0,2,0,2,45.7552604675293,104.21469116210938,1.011057967235835,2.3028410881246657,102.16911315917969,10.591828346252441,15.988734245300293,15.988566398620605
0,3,0,2,32.262203216552734,71.58118438720703,1.008193850517273,2.2369120121002197,70.71245574951172,31.999582290649414,22.618539810180664,22.61708641052246
0,4,0,2,23.03615951538086,44.79209899902344,1.018064037863801,1.9795498091117898,47.115291595458984,31.493824005126953,31.979877471923828,31.97500991821289
0,0,0,2,42.765708923339844,117.920166015625,0.6682142019271851,1.8425025939941406,111.9296646118164,0.12920987606048584,nan,nan
0,1,0,2,70.67953491210938,189.49267578125,1.104367733001709,2.9608230590820312,182.06275939941406,0.08429498970508575,11.323657989501953,11.325142860412598
0,2,0,2,46.15065383911133,103.47417449951172,1.0197950089321435,2.286477827071402,100.85602569580078,12.994723320007324,15.988670349121094,15.98858642578125
0,3,0,2,32.57466506958008,70.30381774902344,1.0179582834243774,2.1969943046569824,70.34226989746094,32.6990852355957,22.618480682373047,22.61707305908203
0,4,0,2,22.697847366333008,45.5934944152832,1.0031126119419553,2.0149668174398583,46.48844909667969,30.09853744506836,31.97974967956543,31.97492027282715
0,0,0,2,42.64987564086914,118.31657409667969,0.6664043068885803,1.8486964702606201,113.05672454833984,0.13091294467449188,nan,nan
0,1,0,2,71.32231140136719,188.93838500976562,1.1144111156463623,2.952162265777588,185.3724365234375,0.08536204695701599,11.323648452758789,11.325200080871582
0,2,0,2,46.925601959228516,101.52952575683594,1.0369191048947257,2.243506754791029,103.25930786132812,11.512161254882812,15.988633155822754,15.988616943359375
0,3,0,2,33.192909240722656,69.824951171875,1.037278413772583,2.1820297241210938,73.30960845947266,31.620237350463867,22.618431091308594,22.6170654296875
0,4,0,2,22.841800689697266,45.3021125793457,1.0094745101372808,2.002089437933234,48.60809326171875,29.421903610229492,31.979633331298828,31.974834442138672
0,0,0,2,42.42241287231445,116.63892364501953,0.6628502011299133,1.8224831819534302,111.23250579833984,0.14510276913642883,nan,nan
0,1,0,2,71.31450653076172,186.980712890625,1.1142891645431519,2.9215736389160156,183.0702362060547,0.0737302377820015,11.323653221130371,11.325233459472656
0,2,0,2,46.802635192871094,100.717041015625,1.0342018975712284,2.2255532088497523,102.53836059570312,11.666170120239258,15.988609313964844,15.988630294799805
0,3,0,2,32.993072509765625,69.42179870605469,1.0310335159301758,2.169431209564209,72.31137084960938,29.793075561523438,22.61838722229004,22.617048263549805
0,4,0,2,23.662389755249023,45.943336486816406,1.0457397659384797,2.0304277987602006,48.04020690917969,30.618764877319336,31.97951889038086,31.974748611450195
0,0,0,2,42.63226318359375,117.09708404541016,0.6661291122436523,1.8296419382095337,112.69928741455078,0.11328143626451492,nan,nan
0,1,0,2,71.27277374267578,188.0686798095703,1.113637089729309,2.938573122024536,186.1964874267578,0.08883321285247803,11.323648452758789,11.325289726257324
0,2,0,2,45.96513748168945,102.2170181274414,1.01569563785858,2.2586983334556896,102.97895812988281,10.498056411743164,15.988579750061035,15.988663673400879
0,3,0,2,32.87250518798828,71.62444305419922,1.0272657871246338,2.2382638454437256,72.56109619140625,30.61835289001465,22.618345260620117,22.617040634155273
0,4,0,2,23.529930114746094,44.847347259521484,1.0398858215614075,1.981991460339723,48.6253547668457,29.449859619140625,31.979412078857422,31.974666595458984
0,0,0,2,42.7225227355957,116.66385650634766,0.6675394177436829,1.8228727579116821,112.95378875732422,0.09622199833393097,nan,nan
0,1,0,2,70.85625457763672,187.1031036376953,1.1071289777755737,2.9234859943389893,183.53944396972656,0.12139379978179932,11.323673248291016,11.3253173828125
0,2,0,2,46.56195068359375,101.428466796875,1.0288834710513357,2.2412736461695277,102.34281158447266,10.381013870239258,15.988571166992188,15.988672256469727
0,3,0,2,33.366966247558594,70.65686798095703,1.042717695236206,2.2080271244049072,71.56658172607422,28.81420135498047,22.61830711364746,22.617021560668945
0,4,0,2,23.14999008178711,44.303688049316406,1.0230946857020613,1.9579648907028147,48.24800491333008,30.304088592529297,31.97930908203125,31.97458267211914
0,0,0,2,42.60398483276367,117.3664779663086,0.6656872630119324,1.8338512182235718,111.72830200195312,0.12322689592838287,nan,nan
0,1,0,2,70.91919708251953,187.1637420654297,1.1081124544143677,2.924433469772339,181.21124267578125,0.07947377115488052,11.323678016662598,11.325348854064941
0,2,0,2,45.85285949707031,100.04280090332031,1.0132146214741375,2.2106544664885455,98.81861114501953,12.75556468963623,15.98854923248291,15.988687515258789
